timestamp,gpu_index,utilization_gpu,utilization_mem,memory_used_mb,power_w,temperature_c
2025/12/14 02:54:52.841, 0, 80, 28, 26093, 219.13, 65
2025/12/14 02:54:57.841, 0, 78, 21, 26093, 258.07, 64
2025/12/14 02:55:02.842, 0, 68, 23, 26093, 210.95, 65
2025/12/14 02:55:07.842, 0, 85, 22, 26093, 188.87, 65
2025/12/14 02:55:12.843, 0, 80, 21, 26093, 107.20, 65
2025/12/14 02:55:17.843, 0, 76, 25, 26093, 249.41, 64
2025/12/14 02:55:22.844, 0, 77, 18, 26093, 100.81, 65
2025/12/14 02:55:27.844, 0, 86, 34, 26093, 135.37, 63
2025/12/14 02:55:32.845, 0, 89, 30, 26093, 242.48, 64
2025/12/14 02:55:37.845, 0, 74, 20, 26093, 93.00, 65
2025/12/14 02:55:42.846, 0, 89, 27, 26093, 205.58, 65
2025/12/14 02:55:47.846, 0, 88, 28, 26093, 226.67, 65
2025/12/14 02:55:52.847, 0, 89, 32, 26093, 151.05, 63
2025/12/14 02:55:57.847, 0, 88, 37, 26093, 98.45, 64
2025/12/14 02:56:02.847, 0, 89, 29, 26093, 150.86, 64
2025/12/14 02:56:07.848, 0, 88, 29, 26093, 210.32, 64
2025/12/14 02:56:12.848, 0, 83, 22, 26093, 133.89, 65
2025/12/14 02:56:17.849, 0, 81, 31, 26093, 238.26, 64
2025/12/14 02:56:22.849, 0, 89, 30, 26093, 239.05, 64
2025/12/14 02:56:27.850, 0, 81, 23, 26093, 296.95, 64
2025/12/14 02:56:32.850, 0, 89, 33, 26093, 210.58, 65
2025/12/14 02:56:37.851, 0, 82, 27, 26093, 244.43, 66
2025/12/14 02:56:42.851, 0, 89, 34, 26093, 129.64, 65
2025/12/14 02:56:47.852, 0, 88, 26, 26093, 124.75, 63
2025/12/14 02:56:52.852, 0, 75, 25, 26093, 176.80, 65
2025/12/14 02:56:57.853, 0, 77, 22, 26093, 203.59, 65
2025/12/14 02:57:02.853, 0, 73, 22, 26093, 196.62, 65
2025/12/14 02:57:07.854, 0, 92, 35, 26093, 280.73, 65
2025/12/14 02:57:12.854, 0, 89, 35, 26093, 261.72, 65
2025/12/14 02:57:17.855, 0, 88, 24, 26093, 253.71, 64
2025/12/14 02:57:22.855, 0, 89, 36, 26093, 93.39, 64
2025/12/14 02:57:27.855, 0, 89, 30, 26093, 196.44, 64
2025/12/14 02:57:32.856, 0, 85, 23, 26093, 128.24, 65
2025/12/14 02:57:37.856, 0, 81, 20, 26093, 226.82, 65
2025/12/14 02:57:42.857, 0, 90, 32, 26093, 165.50, 66
2025/12/14 02:57:47.857, 0, 82, 22, 26093, 131.43, 64
2025/12/14 02:57:52.858, 0, 89, 35, 26093, 228.75, 65
2025/12/14 02:57:57.858, 0, 77, 18, 26093, 233.65, 65
2025/12/14 02:58:02.859, 0, 75, 21, 26093, 195.22, 65
2025/12/14 02:58:07.859, 0, 77, 28, 26093, 180.73, 65
2025/12/14 02:58:12.860, 0, 67, 17, 26093, 93.71, 64
2025/12/14 02:58:17.860, 0, 77, 28, 26093, 104.78, 64
2025/12/14 02:58:22.860, 0, 89, 35, 26093, 191.20, 65
2025/12/14 02:58:27.861, 0, 77, 21, 26095, 275.54, 64
2025/12/14 02:58:32.861, 0, 72, 23, 26093, 191.44, 65
2025/12/14 02:58:37.862, 0, 89, 36, 26093, 133.32, 65
2025/12/14 02:58:42.862, 0, 76, 28, 26093, 231.39, 63
2025/12/14 02:58:47.863, 0, 89, 36, 26093, 91.84, 65
2025/12/14 02:58:52.863, 0, 80, 25, 26093, 247.01, 64
2025/12/14 02:58:57.864, 0, 82, 28, 26093, 157.52, 66
2025/12/14 02:59:02.864, 0, 74, 20, 26093, 198.74, 66
2025/12/14 02:59:07.865, 0, 73, 27, 26093, 251.54, 65
2025/12/14 02:59:12.865, 0, 89, 29, 26093, 172.08, 63
2025/12/14 02:59:17.866, 0, 75, 21, 26093, 148.76, 64
2025/12/14 02:59:22.866, 0, 78, 28, 26093, 133.31, 65
2025/12/14 02:59:27.867, 0, 76, 21, 26093, 215.68, 65
2025/12/14 02:59:32.867, 0, 76, 25, 26093, 184.21, 66
2025/12/14 02:59:37.868, 0, 88, 37, 26093, 93.37, 64
2025/12/14 02:59:42.868, 0, 87, 24, 26093, 171.49, 64
2025/12/14 02:59:47.869, 0, 75, 18, 26093, 201.58, 64
2025/12/14 02:59:52.869, 0, 88, 26, 26093, 99.61, 65
2025/12/14 02:59:57.869, 0, 73, 18, 26095, 216.74, 64
2025/12/14 03:00:02.870, 0, 87, 34, 26093, 214.25, 66
2025/12/14 03:00:07.870, 0, 77, 21, 26093, 154.87, 64
2025/12/14 03:00:12.871, 0, 76, 30, 26093, 227.43, 65
2025/12/14 03:00:17.871, 0, 79, 29, 26093, 112.81, 66
2025/12/14 03:00:22.872, 0, 89, 29, 26093, 111.22, 65
2025/12/14 03:00:27.872, 0, 71, 19, 26093, 94.07, 65
2025/12/14 03:00:32.873, 0, 80, 19, 26093, 166.38, 66
2025/12/14 03:00:37.873, 0, 75, 25, 26093, 192.98, 65
2025/12/14 03:00:42.874, 0, 72, 20, 26093, 220.74, 64
2025/12/14 03:00:47.874, 0, 80, 27, 26095, 130.62, 64
2025/12/14 03:00:52.875, 0, 89, 37, 26093, 265.86, 64
2025/12/14 03:00:57.875, 0, 76, 21, 26093, 127.65, 64
2025/12/14 03:01:02.876, 0, 77, 21, 26093, 226.48, 65
2025/12/14 03:01:07.876, 0, 77, 21, 26093, 298.41, 64
2025/12/14 03:01:12.877, 0, 90, 34, 26093, 186.84, 64
2025/12/14 03:01:17.877, 0, 89, 36, 26093, 271.57, 64
